code,EPF,ELT,ERC,EFF
K2724210,-0.6137941942535091,0.0,-0.7096788296186849,-0.7626910663653299
K2724210,-0.2846752791212891,-17.0,0.3952772351527316,-0.190458242122221
K2724210,-0.3052918671805552,1.0,0.1911846042914968,-0.1324845503230688
K2724210,-0.5391036419430464,1.0,-0.1053092078266476,-0.4906617371107816
K2724210,-0.5931939524959151,0.0,-0.5493313688460189,-0.7463641624316012
K2724210,-0.9591508999549796,-2.0,-0.7299689659959256,-0.9606794790497504
K2724210,-0.1134938203784377,0.0,0.0305755178300741,-0.1099137472799618
K2724210,0.4776710087123668,1.0,0.3150210996888423,0.2961832160383253
K2724210,-0.5271592021168354,0.0,-0.4126745939238521,-0.6407427186659238
K2724210,-0.3355529080339272,1.0,0.5941581140952299,-0.1469025187421998
K2724210,-0.4422167724226816,-146.0,-0.1562089170899963,-0.5609223385602087
K2724210,-0.7511895534998626,0.0,-0.3354443329403627,-0.6762734297067141
K2724210,-0.2671178474557836,1.0,-0.465415035262303,-0.7714231381348426
K2724210,-0.7583692125689667,-68.0,-0.1085608807751749,-0.6027509492070156
K2724210,-0.7630747769341992,1.0,-0.6538487672846287,-0.729247440550513
K2724210,-0.7595194669899269,1.0,-0.5960371025006632,-0.6293179077003418
K2724210,-0.843583588599325,1.0,-0.6523109184292472,-0.8539812085542273
K2724210,-0.7630204102324896,0.0,-0.7342974798852688,-0.8725949917844178
K2724210,0.5356630972879279,0.0,-0.0379336826380191,-0.4236853378041857
K2724210,-0.8539887928067356,-3.0,0.0676498800288902,-0.7420130994496985
K2724210,-0.7281248629920976,0.0,-0.5031280408114611,-0.8649511558637591
K2724210,-0.6669931799637832,207.0,-0.7311531020543106,-0.8089078327435184
K2724210,-0.1560827694492267,4.0,-0.4056340458286678,-0.4460432323410442
K2724210,-0.3556522186184367,-46.0,0.3991621321601033,-0.047903711888257
K2724210,-0.1394735071352146,58.0,-0.089411120294339,-0.4316606362498003
K2724210,-0.4001280027241425,1.0,-0.376793640015315,-0.5028745841211935
K2724210,-0.4538936084568347,0.0,-0.0632636475246839,-0.4307246198882479
K2724210,-0.4562571663974185,56.0,-0.4569018071654958,-0.7064798274590148
K2724210,0.4761310737048283,17.0,0.1327252501316482,-0.3012121374771958
K2724210,-0.5846875895269605,0.0,-0.322002327028024,-0.746006342705841
J7803020,0.1228803262171145,-2.0,0.0319328451652325,0.0130189956130581
J7803020,-0.1632936147360953,115.0,-0.088301479787637,-0.2877722149587174
J7803020,-0.1324334908621888,5.0,-0.0360845143517657,-0.1476216921647396
J7803020,0.0470072381625046,2.0,0.0816291578708838,0.0788092490921124
J7803020,-0.8853654838823137,11.0,0.7340788505846494,-0.3482009879911535
J7803020,-0.9013916922639268,22.0,-0.2887231046763673,-0.6727810212751625
J7803020,-0.0350452753654005,7.0,-0.3126553417223658,-0.4118873123225429
J7803020,-0.8680190839126953,0.0,0.269315476004855,-0.2311539825094059
J7803020,-0.3903803367431737,0.0,-0.2066272030265059,-0.3854205561741525
J7803020,-0.0824298298589556,-2.0,-0.0409548647704474,-0.1125062400293855
M1354020,-0.801727016576624,-5.0,-0.8548170827479162,-0.8032105300677329
M1354020,-0.4581678291082189,-1.0,-0.2842337140162231,-0.4936027855973405
M1354020,-0.5356024864068527,-2.0,-0.2906874732737549,-0.4317938185871519
M1354020,-0.538747670479542,0.0,-0.1585374494709792,-0.3410315201923461
M1354020,-0.2870952639887401,-1.0,-0.1480508451410087,-0.2408212048694484
M1354020,-0.5934603869010806,1.0,-0.1731991230951401,-0.3513423420331291
M1354020,-0.2591891888716851,-122.0,0.0729391595008246,-0.1273138241413499
M1354020,0.1634730067603795,-3.0,0.0941324392624316,0.117361013256765
M1354020,-0.121722473322769,0.0,0.1462128469568957,0.0091364175583616
M1354020,-0.4591614691841342,1.0,-0.074501727264485,-0.2601608734963938
M1354020,0.0189697191934232,-3.0,0.1804435412540024,0.2112075173146161
M1354020,-0.3321856608723116,-3.0,-0.1904380104084886,-0.3256613081999285
M1354020,-0.337013095435634,-1.0,-0.1922827896148127,-0.2356787122212413
M1354020,-0.3899858348036973,0.0,-0.1178646615708171,-0.2243423737948142
I3712010,0.1863606884116289,4.0,0.1452621936821083,0.2435086010524993
I3712010,-0.1574121856758912,89.0,-0.0059120756173287,0.0522732213168373
I3712010,-0.219114389560757,8.0,-0.1031627990756555,0.1084578157798983
I3712010,-0.2737429558010882,10.0,-0.1359907652700961,0.198925519850089
I3712010,0.0121724084179686,7.0,-0.0440590777964176,0.0239270062778127
I3712010,-0.1315405700774436,8.0,-0.0815011997016613,-0.0857413219466857
I3712010,-0.0321016074425113,7.0,-0.0275175758635354,-0.0810656653007939
I3712010,0.1210553344295513,6.0,0.0643905647848235,0.1488862193050679
I3712010,-0.0005423233192102,5.0,-0.0327765016452037,0.0460563203961978
I3712010,0.346555626888019,2.0,0.1715172699959486,0.336254352670466
I3712010,-0.1919890342636234,8.0,-0.2072165721321015,-0.1429143285588003
L0914020,-0.3783534921482917,-2.0,-0.1124005017932346,-0.198508735114959
L0914020,-0.3153908802643549,2.0,-0.1138718352909994,-0.1281932050674561
L0914020,-0.5316721876975257,2.0,-0.1910135639915783,-0.3839045446667746
L0914020,-0.1292109470186986,111.0,0.0356857774528667,-0.0518216738136959
L0914020,-0.1542541253012921,1.0,-0.0286360490268995,0.0339369019334701
L0914020,-0.1373728053624974,0.0,-0.0129559058537077,-0.159958467680043
L0914020,-0.2182854793532961,12.0,-0.1330586196957847,-0.1114694405459506
L0914020,-0.450380755328216,-1.0,-0.2910686465606037,-0.3960943344278433
L0914020,-0.3319918315155983,4.0,0.0409466853289222,-0.0902292969275502
L0914020,-0.2514204009221141,-2.0,-0.114925808785395,-0.1826658272937171
L0914020,-0.2369149913908725,0.0,-0.0593729551954633,-0.011715390105403
L0914020,-0.2652984528908464,0.0,-0.1199122199661382,-0.1156519260604868
A9832010,-0.5745983240031544,129.0,-0.3126732812198879,-0.0491836112586564
A9832010,0.0854649244894687,7.0,0.030697258621211,0.1786754511646908
A9832010,-0.3377727649245108,4.0,-0.1742763159497075,-0.3492924529161333
A9832010,-0.1790211533830418,1.0,-0.133549146293575,-0.1121294908362121
A9832010,-0.1515276675620369,4.0,-0.0375060882229836,-0.0722298252148717
A9832010,0.0522438215375149,11.0,0.0241216702489779,0.1653654740375374
A9832010,-0.0802978392633042,15.0,-0.008374456062824,0.0665332736172372
H7843010,-0.9994746370996584,8.0,-0.999642698349216,-0.9986354988100036
H7843010,-0.9962468981924488,12.0,-0.9984263246490191,-0.9928686454307264
H7843010,-0.9899320144555184,12.0,-0.9926015389165852,-0.9750279222789392
H7843010,-0.943599364768396,11.0,-0.9588208166471258,-0.8371310455857796
H7843010,-0.8476204157876478,10.0,-0.8856705118948294,-0.5834209592995097
H7843010,-0.8153473149094337,14.0,-0.8703644412461763,-0.3611991610539284
H7843010,-0.8063108225644857,10.0,-0.8901363346240005,-0.4262749474521171
H7843010,-0.8155062722151555,10.0,-0.8469862386548717,-0.310589713280192
H7843010,-0.7845322613120305,0.0,-0.9081037332465528,-0.5104401436859907
H7843010,-0.8621363919706504,131.0,-0.8512171589944231,-0.5397469023043543
H7843010,-0.8507449651026651,8.0,-0.8768364981228083,-0.5359135432401706
H7843010,-0.8434560987404949,-2.0,-0.8407382998770829,-0.2631207576959524
H7843010,-0.7184651245178741,14.0,-0.625101575068556,0.0067939707544684
H7843010,-0.554905355101803,15.0,-0.6325884577931045,-0.0033365550656594
H7843010,-0.7928209040471524,21.0,-0.6281265830490138,-0.5399595701245739
H7843010,-0.6032171121641923,1.0,-0.6207552797811806,-0.3960692182843978
H7843010,-0.5549269075021968,7.0,-0.3092266845122698,0.1741403254747531
H7843010,-0.4549666945435869,10.0,-0.1795350842849919,0.1715245438211723
H7843010,-0.0602264697886496,8.0,-0.0154144677919295,0.4791234258860111
H7843010,-0.0799058767465444,13.0,0.2636289739791284,0.503460036580309
H7843010,0.0885906659374302,30.0,0.3379753985069467,0.629227752302107
H7843010,0.0302286871745451,12.0,0.3251974723776489,0.1904692722192793
H7843010,0.0321871926434946,14.0,0.3078386168520002,0.1027753708425918
H7843010,-0.5405175534302473,10.0,-0.2966767652482379,-0.0977063192401411
H7843010,-0.577625709603838,15.0,-0.3005274965607036,-0.1758421840362937
H7843010,-0.5317962975015573,18.0,-0.3048858448937477,-0.0152718338328903
H7843010,-0.5807773043620013,12.0,-0.1593509932282453,-0.0827997709684007
H7843010,-0.4613222173918061,13.0,-0.1388582773926329,0.0030248711024125
H7843010,-0.2905023530247274,9.0,0.0462471713496461,0.3261525528390079
H7843010,-0.4275472018177441,14.0,0.3091551759820019,0.3249654763141849
H7843010,-0.1076183677384187,12.0,0.2964814062525955,-0.027779460967513
H7843010,-0.3369038152725064,-28.0,0.1656364215306236,0.3577723309009666
H7843010,-0.2358411140037868,16.0,0.0507795508165977,0.8255062537868729
H7843010,-0.3635646470306379,13.0,-0.0636138720493709,0.0813550822544826
H7843010,-0.7237413702441211,13.0,-0.3325925101004314,-0.3421114813431676
H7843010,-0.5057499554285789,13.0,-0.2606914770419624,-0.1764153284775286
H7843010,-0.0012714258766269,174.0,0.0605886494220244,0.8285760577213432
H7843010,-0.2532386708753622,21.0,0.1849939391701081,0.3760153678521025
H7843010,-0.1059166605677266,14.0,0.259314721504627,0.2971159300066053
H7843010,-0.2371929491681675,109.0,0.5080601524763759,0.5345496735459845
H7843010,-0.0785536757050575,0.0,0.3989874901602599,-0.1298264914325843
H7843010,-0.2180072207448319,0.0,0.4431955592787147,-0.0272310425658531
H5142610,-0.2020669588252633,-3.0,-0.0360652315779373,0.2011945474094982
H5142610,-0.4174608919790371,-2.0,-0.2065626150436226,-0.1358777354371781
H5142610,-0.4047728591546881,-3.0,-0.0080680349906082,-0.1398954075438135
H5142610,-0.5757310834168737,-1.0,-0.2998259971262207,-0.4409852462502879
H5142610,-0.2514448549116641,-1.0,-0.0129196815811144,-0.0211795095536302
H5142610,-0.4166936144257566,-2.0,-0.1318874147080786,-0.1903497833067093
H5142610,-0.4306754799439356,-1.0,-0.2581315245051649,-0.2542374963511115
H5142610,-0.2821294946709152,7.0,-0.2181296376309597,-0.1585137043820089
H5142610,-0.1645154106226697,-1.0,-0.0149050953124311,0.2097598187937075
H5142610,-0.032621526237606,-103.0,-0.1392561327492267,0.1055320767721532
H3403102,-0.9652871118703288,-26.0,-0.972347166595244,-0.9571272488688104
H3403102,-0.8980223076606226,-22.0,-0.8529640328592345,-0.8865682083952158
H3403102,-0.4859185052010943,10.0,-0.2470971010691266,-0.4373392531424341
H3403102,-0.3673756391089339,3.0,-0.1964913566091493,-0.3579884193048269
H3403102,-0.105065266031355,-16.0,-0.0071394957756002,-0.112869921174209
H3403102,-0.0060562793151558,1.0,0.5451793896705155,0.1037068043478715
H3403102,0.0202045110571915,-19.0,0.1782328840041083,-0.0326766664736202
Q0115710,-0.966635132210702,-3.0,-0.9804290019365532,-0.9590280424180944
Q0115710,-0.9602156915141058,-2.0,-0.9850415533524196,-0.9414861436733992
Q0115710,-0.7915463618359231,12.0,-0.576630868036728,-0.7295461760040793
Q0115710,-0.4800784683227539,0.0,-0.0981357181340609,-0.2999882440520833
Q0115710,-0.5090995701876553,2.0,-0.2753237133035241,-0.3771241105953836
Q0115710,-0.39119950456352,2.0,-0.0018529376637199,0.1230668136766695
Q0115710,-0.452574094136556,1.0,0.0925168667368816,0.6219092340240737
Q0115710,-0.0711331313338549,1.0,-0.1941320256034363,-0.1700827251259788
Q0115710,-0.601480410848626,7.0,-0.2400794517587835,-0.5025517357298359
Q0115710,-0.2545683500040714,2.0,-0.0515964913569749,-0.1495036447123993
Q0115710,-0.2074852075841127,-1.0,-0.2360987770647385,-0.0967582918515947
Q0115710,-0.314295737461577,2.0,0.2672757888080483,0.2117388521978753
Q0115710,-0.1925437034831022,6.0,-0.0702352623367321,-0.3048106449807382
P3264310,-0.1796650528377417,-62.0,-0.1582249598090651,-0.0264225625680334
P3264310,-0.2357498521246037,0.0,-0.0516810581654004,0.153724750562729
P3264310,-0.3243607510127552,0.0,-0.0777367872818545,0.0220197225832115
P3264310,-0.688515667788451,0.0,-0.3405437436396042,-0.4878291163776094
P3264310,-0.3665548744218208,90.0,-0.0320267131853372,-0.1623618598558452
P3264310,-0.1747087919404951,-110.0,0.0131417732784839,0.0318745240773254
P3264310,-0.4170291935377462,0.0,0.1069714919914699,0.073577300188854
P3264310,-0.477346389989004,0.0,-0.2379702083427877,-0.33417956305058
P3264310,-0.6844758886618194,0.0,-0.1892158958456889,-0.3981579287295803
P3264310,-0.2631629284454867,-1.0,-0.0881348510834836,-0.0756868311921696
P3264310,-0.4078080543575932,-1.0,-0.1233509037099952,-0.1694386211865668
P3264310,-0.3676388961617007,2.0,-0.279067062909243,-0.2052731586204638
P3264310,-0.3494860628133261,0.0,0.0098952031051571,0.21052408567935
P3264310,-0.3617678204215553,7.0,-0.2013691468885976,-0.1355590209027753
P3264310,-0.6533353136033269,-1.0,0.1058321074311772,-0.1627024242644659
P3264310,-0.5683359909057617,-47.0,-0.3112295191285348,-0.3733647201507373
P3264310,-0.1690023268972054,-1.0,-0.0568981456705883,0.0296171343794378
P3264310,-0.2337281135964786,22.0,-0.1659967165822581,-0.1224723356418157
P3264310,-0.1416781420986316,-15.0,-0.0532568775650105,0.0800618986970118
P3264310,-0.3342232704162597,0.0,-0.1915560136204592,-0.003119924618845
P3264310,-0.2171319916068056,-1.0,0.4847237084635807,0.3417120719572046
U3004010,-0.7727513179708898,-2.0,-0.7874945942339778,-0.7336820082554668
U3004010,-0.5516541910804675,-1.0,-0.338406068799908,-0.4232294835448342
U3004010,-0.3204048427374077,-1.0,-0.2105576272579703,-0.2800451235235346
U3004010,-0.4213108894362826,-3.0,-0.2184979625886284,-0.2617696054681817
U3004010,-0.2651382201745991,0.0,-0.1379282153958461,-0.0889751304847228
U3004010,-0.6783401346869797,-1.0,-0.552161662146653,-0.4987049641783291
U3004010,-0.4200848395904729,11.0,-0.0682142210122627,-0.1548543062717167
U3004010,-0.404623951493739,-1.0,0.0297131748144825,-0.1147789271061399
U3004010,-0.5474773279441689,1.0,-0.1521867674687974,-0.3340245795648268
U3004010,-0.1696724227198065,-1.0,0.0976591979873067,-0.0949705225097967
U3004010,-0.2294953430555202,-1.0,-0.1039704035350357,-0.2579287343455761
U3004010,-0.2671460385089571,-1.0,-0.3457464012944107,-0.3319701311212223
U3004010,-0.4061644867300122,0.0,0.0426277543340187,-0.1991976893956166
U3004010,-0.4966593887864402,-1.0,-0.041838888467258,-0.2438594613961731
U3004010,-0.5395173500605408,0.0,-0.3254671353672539,-0.5868774472712988
U3004010,-0.1563221723340104,41.0,-0.0134540709710407,-0.0428240563261113
U3004010,-0.3287398757097478,0.0,-0.1154728504479472,-0.3324040650016293
U3004010,-0.4315107131589416,21.0,0.0729310828703999,-0.163654931195053
U3004010,0.0873280767012658,-1.0,0.4945379309144495,0.464687825877248
