code,EPF,ELT,ERC,EFF
H7843010,0.2913711798934393,0.0,0.2854325231740635,1.030706906340043
H7843010,-0.2749489676134254,0.0,0.1303232883434151,-0.0106186739569267
H7843010,-0.5396458218622445,-2.0,-0.1304130816714011,-0.2491025226883483
H7843010,-0.4371113515077552,0.0,-0.19653667902433,-0.4833656222924296
H7843010,-0.3985378591329591,-1.0,-0.1364819235619652,-0.3133428590803205
H7843010,-0.2992636795408312,0.0,0.0165951707837743,-0.0385493306444783
H7843010,-0.4874302466801967,1.0,-0.0797350259581007,-0.3637281759654037
H7843010,-0.1294551983271353,-1.0,0.0879551722575595,0.1473344524401065
H7843010,-0.1450759083707302,-1.0,0.0456430123335052,-0.0189704418691806
H7843010,-0.5679192852918775,-1.0,-0.0972584820106,-0.504172535424584
H7843010,-0.6561915181961211,-2.0,-0.0678463385139019,-0.4901114783262702
H7843010,-0.3610157842714664,-1.0,0.074862109123406,0.0372649457851865
H7843010,-0.4611229990203441,-2.0,0.0054877458878088,-0.199736221720212
H7843010,-0.5099172188881389,-1.0,-0.0730791489321592,-0.4032934350789554
H7843010,0.0042517776181922,-1.0,0.3217256989998069,0.545655567462421
H7843010,0.0185726580236456,2.0,0.6703857495764252,1.2957865343210213
H7843010,-0.1091838117304234,-2.0,0.264269322072562,-0.0293382182837436
H7843010,-0.5912895982413987,-1.0,0.0206480172769696,-0.3317944217523831
H7843010,-0.325364256479169,-2.0,-0.0755531367749016,-0.4059414016355603
H7843010,0.0423502312182402,114.0,0.289634166475021,0.7160841396290556
H7843010,-0.612290391438029,0.0,-0.0748237182028435,-0.3754803440091325
H7843010,-0.5967044654281018,-2.0,-0.1873226721021132,-0.6403836755196148
H7843010,-0.5343804755126286,1.0,-0.1161739318033705,-0.4190025638476427
H7843010,-0.3943572190533055,0.0,-0.0167900431095517,-0.2383222229382986
H7843010,-0.3605382741598224,-2.0,-0.0334127944418632,-0.1599581674127592
H7843010,-0.382079647328476,-2.0,0.0209944860564705,-0.1947634152252242
H7843010,-0.360808837857717,-1.0,0.0915779407948638,-0.1003188330776362
H7843010,-0.2392144431896847,-2.0,0.2575953518778102,0.0734521460676975
H7843010,-0.0796644718390107,-2.0,0.2527315731038537,-0.0085903613479594
H7843010,-0.3850343199884974,-2.0,-0.0226663615683219,-0.3511535003663306
H7843010,-0.1872453178755345,1.0,0.0535361332752504,-0.112527674323804
H7843010,-0.1709843179474612,3.0,-0.1069386698731958,-0.2782170167352241
H7843010,-0.2312905998493299,-3.0,-0.1171411084280797,-0.282806613971055
H7843010,-0.246013116532783,-3.0,-0.0907646667337698,-0.207752039504631
H7843010,-0.516674569909443,2.0,-0.2376865432362449,0.0519383891044387
H7843010,-0.2955856847709766,-10.0,-0.0716768655576784,-0.0863380511797544
H3403102,-0.4200964575777233,-9.0,-0.360971223727542,-0.5006921872782795
H3403102,-0.2842427862667938,-19.0,-0.1634154536796833,-0.3807464840648055
H3403102,-0.3676358180754386,-10.0,-0.2456132982613322,-0.3545318006484436
H3403102,-0.3825832816868826,4.0,-0.2975365787056265,-0.4545827826182818
H3403102,-0.5685481719953218,-7.0,-0.2696523964089856,-0.5220483771215507
H3403102,-0.1089564836249538,-7.0,0.0272627398778999,-0.1581817800265211
H3403102,0.1582362938160619,-8.0,0.2117780290599886,0.0948333564628711
H3403102,-0.3594008528548915,-21.0,-0.1206516893552913,-0.3089052091293699
G4002020,-0.8611696191350835,3.0,-0.5441527403257875,-0.6808365596981756
G4002020,-0.6351710234790684,0.0,-0.4463470442258658,-0.1829278707341883
G4002020,-0.4279493614259018,-3.0,-0.3473533209463482,0.9247178037888611
G4002020,-0.5864634002424446,4.0,-0.4285350814092636,-0.1440508736677223
G4002020,-0.4244999247234421,2.0,-0.2806015517329884,0.0204050909487398
G4002020,-0.6890626433767122,0.0,-0.3251708069293856,-0.3842179327492676
G4002020,-0.3335595828932491,-2.0,-0.3100600899697106,0.4402196716988937
G4002020,-0.4892096327848181,4.0,-0.0962842605665745,-0.0388603173525956
G4002020,-0.3787391981000346,6.0,0.0217864334610036,0.0581098154010979
G4002020,0.2101353322076247,6.0,0.0546219781210948,1.3033282363629517
G4002020,0.2430919040233838,3.0,0.1878530324012661,1.0799605174037303
G4002020,-0.3298329091175797,-1.0,-0.148823819465058,0.1367191835037611
G4002020,0.0328907087533147,-3.0,0.0455565312812487,0.3692554639132268
G4002020,-0.0640138752045244,2.0,0.4064594681921907,0.4878961599556051
G4002020,-0.1029082252165323,-1.0,0.4743579009828884,0.3294637325655607
G4002020,-0.5448163165000154,1.0,0.0530696587974062,-0.2591765778260285
G4002020,-0.1141200937593069,2.0,0.2996539558277413,0.7422040921687183
G4002020,-0.1874795239298049,0.0,0.3906593726977923,0.6266955060720416
G4002020,-0.7731716661917392,3.0,-0.0629892753299105,-0.6367884664552909
G4002020,-0.3068797295057536,0.0,0.3483072966820195,0.3552657978040099
G4002020,0.0597360605435874,8.0,0.4592599745090984,0.6961057529408141
G4002020,-0.3056241596466175,-2.0,0.2278324411105847,0.0202959412370067
G4002020,-0.6588811331366569,0.0,0.1876898652052452,-0.3704798937492856
G4002020,-0.2062818408522098,-2.0,0.0752701205771451,-0.2189279491022678
J7803020,-0.1724619376003037,0.0,0.1537420828687297,-0.2387347379762644
J7803020,-0.2615940936087848,29.0,-0.1220207175989136,-0.173607327445798
J7803020,-0.0693780161801742,-10.0,0.0792659034039486,-0.0920301291172241
J7803020,0.110367066295173,-5.0,0.2076189895713893,0.2023480507702564
J7803020,-0.4163494907102255,0.0,1.3404007897565535,0.9213992520309606
J7803020,-0.5822178763381491,0.0,1.5480004364807165,0.9689947021172662
