code,EPF,ELT,ERC,EFF
A0220200,-0.9280546790745644,-1.0,-0.9389323962601444,-0.9272509589164616
A0220200,-0.8745255715350433,54.0,-0.6671599898691148,-0.7432456176348665
A0220200,0.3296541892098379,-1.0,0.1537701754870422,0.4692561814334504
A0220200,-0.6088612267788409,-1.0,-0.2634683226315658,-0.3084726246693257
A0220200,0.6825390956800541,-1.0,0.0721125042964332,0.6121096450010219
A0220200,0.0146744931586964,-18.0,0.0027012292671955,0.2091143865400206
A0220200,-0.5768505547336618,2.0,0.0282774444943973,-0.1463765310772968
A0220200,-0.3139594985292272,3.0,0.6069971003108003,0.3383561824912737
A0220200,-0.240158145618978,-3.0,0.052323923688416,0.0404773515000129
A0220200,-0.2624760145271001,5.0,-0.2117745118017971,-0.2292641616013957
A0220200,-0.0154206030352344,0.0,0.5001282210211762,0.8082358132030645
A0220200,-0.9466480401842016,-44.0,-0.6568380233307982,-0.8784239341295911
A0220200,-0.6556180318196614,0.0,0.3316151299488232,0.3500403658741828
A0220200,-0.6586306409738587,-1.0,0.0159026099121943,-0.1923725469044669
A0220200,-0.4520213845268189,-1.0,0.4708586593825632,0.3430219695189791
A0220200,0.1953830421231353,0.0,0.0272737763365304,0.1365743868792475
A0220200,1.1783517203118985,0.0,0.1191659417664634,0.3088437290808699
A0220200,-0.6686715196568831,1.0,0.3015125656125492,0.1244598460700792
A0220200,-0.1403759095079374,-1.0,-0.2834971179093849,-0.2087229638349803
A0220200,-0.368350039506549,0.0,-0.0864511750233307,0.0832477370942674
A0220200,-0.6586222326672269,21.0,0.2492856981103104,-0.0420260016569716
A0220200,-0.2543223231637125,0.0,0.0382558613664374,0.0751231523203193
A0220200,-0.8701309874562557,0.0,-0.2453617173132025,-0.435957394199709
A0220200,-0.1932246929309923,0.0,-0.2104534503537113,-0.1445110101045529
A0220200,-0.1461846792865679,0.0,0.2433710168577725,0.2002072914386301
A0220200,-0.450949534772091,8.0,0.0575142772903451,-0.051111482201089
A0220200,-0.2567976786843244,-1.0,0.0397612885172977,0.0356265492592913
